id_prod,date,session_id,client_id
0_410,2021-10-23 19:04:21.253947,s_109088,c_1080
0_1454,2021-11-08 02:30:03.549565,s_116366,c_5143
1_483,2021-05-24 16:10:37.782812,s_38942,c_3473
0_1282,2021-11-14 09:42:11.991693,s_119459,c_5602
0_1023,2021-05-11 00:40:26.306465,s_32792,c_2427
0_1392,2021-05-30 09:27:45.218035,s_41587,c_3454
0_1034,2021-11-07 09:05:36.364157,s_116018,c_387
0_1644,2021-10-18 03:31:01.073318,s_106420,c_6406
1_364,2021-06-02 15:30:28.090219,s_43114,c_3809
0_1103,2021-08-29 11:38:52.357520,s_82213,c_2875
0_1013,2021-03-17 23:22:08.863165,s_7781,c_7680
0_1625,2021-08-18 10:15:46.908788,s_77364,c_6557
1_456,2022-02-26 16:51:26.222870,s_171268,c_4832
1_635,2021-06-18 13:44:20.630258,s_50356,c_8425
0_1558,2022-01-02 11:01:46.678446,s_143833,c_5926
0_1429,2021-06-03 16:42:16.755744,s_43581,c_7269
0_1348,2022-02-07 13:37:29.179882,s_161406,c_2614
0_1373,2021-05-19 00:20:54.524895,s_36392,c_778
1_396,2022-01-01 03:29:52.291366,s_143181,c_7357
0_1123,2021-10-31 04:08:41.904426,s_112551,c_2239
0_1609,2022-02-10 05:01:09.156547,s_162768,c_1609
0_1342,2021-12-18 06:10:48.730992,s_136112,c_2554
0_1188,2021-06-23 20:30:29.580168,s_52800,c_2231
0_1295,2021-05-06 00:51:12.163650,s_30481,c_6005
1_461,2022-02-05 15:30:36.952611,s_160411,c_8084
0_1367,2021-12-03 19:24:56.754684,s_128935,c_4184
2_9,2021-04-16 03:36:17.540427,s_21203,c_3835
0_1434,2021-09-15 13:34:21.317874,s_90312,c_7675
0_2171,2021-10-25 20:42:44.831312,s_110069,c_4824
0_1508,2021-04-18 09:33:02.561829,s_22236,c_2457
0_1441,2021-11-13 03:00:43.362160,s_118814,c_2556
1_614,2022-01-27 10:16:56.786611,s_155915,c_2959
0_1313,2021-03-15 13:11:32.177773,s_6666,c_6371
0_1249,2021-05-20 22:41:07.949926,s_37270,c_4085
0_1126,2021-04-05 16:24:24.554454,s_16406,c_7858
0_1509,2021-11-12 01:15:59.149441,s_118278,c_4820
0_1470,2021-05-29 22:48:49.631655,s_41393,c_293
1_326,2021-05-12 23:43:02.185791,s_33711,c_400
0_1285,2022-01-08 01:59:58.094782,s_146588,c_6360
1_444,2021-04-23 19:31:44.849303,s_24731,c_7212
1_426,2022-02-07 04:40:37.291641,s_161208,c_3289
1_451,2021-04-17 18:48:00.133724,s_21963,c_4111
0_357,2021-09-02 22:30:24.723076,s_84223,c_1229
0_1630,2021-08-18 13:57:15.996222,s_77447,c_5790
0_1568,2021-07-04 07:08:28.326867,s_57635,c_4505
0_393,2021-06-15 20:00:51.036508,s_49147,c_2418
0_642,2022-02-12 08:25:07.006786,s_163900,c_4651
1_256,2021-04-25 12:01:57.001303,s_25520,c_7384
0_2142,2021-07-26 17:52:12.180064,s_67469,c_5301
1_274,2022-01-14 22:54:08.602150,s_149901,c_6242
1_435,2021-07-18 17:34:15.707700,s_64064,c_3189
1_702,2021-05-14 22:20:10.667795,s_34582,c_2961
0_1301,2021-08-22 07:53:08.631059,s_79094,c_2720
1_475,2022-01-16 09:58:48.759277,s_150587,c_7172
0_944,2021-10-17 10:19:11.816939,s_106067,c_8326
1_593,2021-07-30 07:31:13.873409,s_69010,c_579
2_160,2021-08-21 03:39:18.808481,s_78574,c_8449
0_1045,2021-06-18 13:21:56.258788,s_50350,c_3999
0_1458,2021-08-11 23:37:11.497206,s_74523,c_6714
1_444,2021-07-17 05:39:17.847203,s_63363,c_464
0_1224,2021-11-07 10:29:44.113292,s_116046,c_3989
0_1767,2021-07-27 19:38:26.427193,s_67923,c_42
1_398,2021-12-13 12:10:20.730095,s_133734,c_853
1_177,2022-01-01 14:22:42.242954,s_143392,c_7313
0_1049,2022-02-25 18:13:59.565411,s_170779,c_607
1_667,2021-03-08 12:14:29.024864,s_3469,c_371
1_493,2021-12-02 09:25:08.136409,s_128207,c_5413
1_486,2021-06-23 12:52:32.666103,s_52667,c_5130
1_267,2021-08-22 04:23:22.861257,s_79014,c_5939
0_508,2021-11-04 22:58:34.403886,s_114833,c_6587
0_1125,2021-11-03 11:52:33.496288,s_114134,c_1609
1_505,2021-06-04 21:53:00.019076,s_44122,c_45
2_39,2022-01-05 04:46:29.480158,s_145179,c_8373
0_1613,2021-06-03 23:25:15.788587,s_43710,c_605
0_1363,2022-02-02 12:19:04.051865,s_158843,c_6070
1_228,2021-12-29 03:28:24.976219,s_141640,c_8607
0_1407,2021-12-22 10:13:53.545394,s_138165,c_6635
0_1057,2021-06-13 06:43:01.312308,s_47965,c_6080
0_1353,2021-09-29 07:35:13.984176,s_97283,c_4702
0_1431,2021-07-22 13:01:30.943026,s_65682,c_7394
0_2173,2021-03-04 13:11:19.280442,s_1612,c_3461
0_434,2022-01-22 02:37:04.295057,s_153343,c_8364
1_397,2021-03-16 16:19:40.644424,s_7183,c_669
2_101,2021-07-24 03:05:13.873181,s_66368,c_5980
2_207,2021-12-17 04:14:00.018252,s_135537,c_3633
1_621,2021-05-16 14:12:40.542277,s_35306,c_8303
1_389,2021-08-02 20:45:11.361290,s_70537,c_7675
0_1363,2021-06-07 17:41:35.142107,s_45436,c_8327
0_1719,2021-03-05 00:34:39.110256,s_1851,c_8356
1_498,2022-02-12 00:03:31.016882,s_163727,c_1467
1_523,2021-04-13 04:33:10.242832,s_19858,c_4958
1_396,2022-01-31 20:58:56.461098,s_158025,c_6259
0_209,2021-09-20 02:47:32.818241,s_92540,c_2863
0_1430,2022-01-04 22:42:36.989060,s_145050,c_3138
1_533,2021-09-25 05:38:28.877361,s_95138,c_6714
0_817,2021-04-05 21:33:14.621564,s_16508,c_1609
0_1390,2021-03-24 17:37:46.615184,s_10906,c_6063
1_642,2021-06-02 12:23:38.976232,s_43057,c_5569
0_1382,2022-01-01 20:15:44.008836,s_143521,c_2679
0_1830,2021-12-31 13:57:06.900742,s_142891,c_4587
0_1472,2022-01-22 07:11:06.475572,s_153423,c_1890
0_1072,2021-09-13 11:53:07.119467,s_89269,c_4219
0_1400,2021-06-04 23:18:31.213294,s_44152,c_1518
1_305,2021-09-23 06:27:00.345185,s_94121,c_1391
0_1334,2021-12-20 19:54:33.947616,s_137385,c_1318
0_148,2021-03-16 07:56:43.897252,s_7026,c_1899
0_1608,2022-01-28 23:15:55.197721,s_156657,c_2666
1_367,2021-03-20 03:19:29.045540,s_8796,c_3022
0_1190,2021-12-23 18:56:19.128450,s_138890,c_1609
1_13,2021-06-26 17:59:29.336033,s_54185,c_8384
1_426,2021-11-20 14:15:40.343320,s_122475,c_2091
0_2246,2021-05-04 10:13:50.683439,s_29740,c_1961
0_1965,2021-05-21 03:57:05.346344,s_37355,c_6489
1_611,2022-01-06 08:33:14.802878,s_145743,c_1033
0_1625,2021-09-15 00:20:57.558961,s_90025,c_531
1_57,2021-11-09 07:27:09.341148,s_116959,c_4950
1_388,2022-01-02 05:26:32.113301,s_143719,c_5177
1_407,2021-07-01 02:10:13.698722,s_56205,c_6536
0_1474,2021-10-30 03:47:06.880002,s_112100,c_89
1_403,2021-07-09 19:55:34.627163,s_60132,c_5824
0_1414,2021-06-22 16:16:46.692055,s_52283,c_5332
0_2212,2021-05-13 14:50:14.371582,s_34015,c_8206
0_1449,2021-05-18 21:25:22.173735,s_36329,c_6351
0_2002,2021-07-31 13:27:52.144234,s_69544,c_5212
0_1301,2021-10-16 07:35:19.682714,s_105489,c_528
0_163,2021-05-04 11:19:45.910205,s_29766,c_7207
1_449,2021-05-04 08:09:46.448981,s_29702,c_3461
2_163,2021-08-29 08:41:13.574393,s_82152,c_6529
1_89,2021-12-08 07:36:54.247095,s_131167,c_7035
0_1126,2021-12-23 00:06:26.219960,s_138492,c_4516
1_41,2021-11-19 03:11:34.410235,s_121787,c_8612
1_498,2021-04-10 01:15:57.878676,s_18416,c_4526
1_388,2021-03-25 23:42:03.079288,s_11485,c_8161
0_1186,2022-02-20 17:59:52.141535,s_168239,c_1609
2_207,2022-02-05 17:06:16.458349,s_160449,c_7293
1_570,2021-04-08 22:02:24.714866,s_17890,c_7797
1_388,2021-05-17 13:46:14.422577,s_35747,c_3183
1_521,2021-05-04 11:35:22.043352,s_29773,c_8406
1_434,2022-01-26 07:39:49.761954,s_155370,c_3454
0_1420,2021-12-30 21:57:58.948302,s_142525,c_4510
2_154,2021-06-14 17:02:56.394693,s_48642,c_4958
0_691,2021-03-20 01:13:57.165468,s_8749,c_7728
0_1546,2021-12-25 00:03:34.610565,s_139534,c_7493
0_2267,2021-09-14 14:24:48.304409,s_89821,c_5238
0_1137,2021-04-13 09:31:24.750690,s_19950,c_1367
1_448,2021-05-03 11:15:36.733095,s_29292,c_3519
0_1457,2021-04-03 23:56:58.213025,s_15639,c_969
0_1401,2021-06-03 16:50:47.503323,s_43583,c_5366
0_1475,2021-06-01 02:19:05.972519,s_42367,c_956
1_267,2021-12-15 16:33:27.968557,s_134823,c_5950
0_1527,2021-08-11 10:25:43.824692,s_74273,c_571
0_1487,2021-04-12 11:40:05.250920,s_19535,c_5978
1_713,2022-01-17 09:42:02.900895,s_151086,c_4822
0_1614,2021-06-10 22:54:17.670189,s_46911,c_794
0_1121,2021-03-03 18:50:50.114017,s_1291,c_7696
0_1072,2021-07-20 12:47:22.696771,s_64840,c_8453
2_112,2022-01-07 00:36:32.267231,s_146083,c_2280
0_1440,2021-04-16 08:07:24.294902,s_21288,c_3754
0_1476,2021-11-04 18:39:03.860337,s_114753,c_5788
0_1574,2021-04-14 16:29:53.549336,s_20528,c_2448
0_1553,2021-12-16 00:06:45.590900,s_134989,c_7691
1_445,2021-11-08 14:55:25.502476,s_116638,c_5166
0_1528,2021-09-22 06:59:47.920301,s_93619,c_3700
0_1245,2021-04-16 01:57:02.852982,s_21168,c_8043
0_1421,2021-05-12 23:26:29.885083,s_33709,c_7954
0_1564,2021-10-21 05:16:04.282100,s_107880,c_8537
0_1038,2021-10-29 16:37:30.563775,s_111864,c_1200
0_1501,2021-03-07 13:09:12.110391,s_3030,c_554
0_1632,2021-10-06 16:27:50.702968,s_100936,c_887
1_464,2022-01-18 00:33:38.987838,s_151396,c_1138
0_1494,2021-04-28 00:41:33.617691,s_26741,c_8556
0_1606,2021-05-31 06:50:45.911763,s_41995,c_1312
0_976,2022-02-05 02:46:27.308915,s_160159,c_6855
1_58,2022-01-10 11:41:15.974059,s_147760,c_4092
0_1333,2021-06-10 21:35:08.392147,s_46889,c_4106
1_279,2022-02-14 06:22:11.017315,s_164908,c_2442
1_260,2021-12-10 03:42:29.600592,s_132100,c_3454
0_1565,2022-01-03 10:17:57.441686,s_144310,c_8579
0_1438,2022-01-26 16:36:32.545612,s_155545,c_1609
0_1557,2021-11-03 01:13:08.963980,s_113952,c_6802
1_585,2021-05-06 08:19:54.082723,s_30627,c_1609
0_1437,2021-04-08 04:54:20.089819,s_17567,c_1538
1_434,2021-08-31 14:30:15.397873,s_83166,c_4526
0_1354,2021-08-10 15:27:32.209686,s_73933,c_7021
0_2080,2021-09-12 09:10:15.405550,s_88711,c_7909
0_1447,2021-10-09 00:18:19.527433,s_102025,c_7856
0_1431,2021-03-10 10:52:23.634559,s_4362,c_1397
0_1342,2022-01-10 10:07:44.272546,s_147721,c_5524
1_351,2021-09-26 09:13:52.314252,s_95756,c_7899
1_365,2021-08-18 12:15:18.421783,s_77414,c_8013
1_414,2022-02-18 16:35:46.608258,s_167182,c_8332
2_164,2021-08-26 03:29:22.784663,s_80720,c_4958
0_1432,2021-07-25 07:49:55.249048,s_66869,c_1685
0_2166,2022-01-09 23:16:41.807216,s_147491,c_6185
1_614,2021-07-19 11:43:13.355304,s_64391,c_2044
0_1108,2022-02-18 05:36:33.412655,s_166950,c_4212
0_1804,2021-10-31 20:17:36.803427,s_112873,c_5797
1_392,2021-10-28 03:12:21.949302,s_111152,c_6516
0_1136,2021-03-13 21:16:22.605651,s_5880,c_2838
0_1556,2021-09-25 12:23:35.670418,s_95298,c_5584
0_1586,2021-10-26 20:18:16.744314,s_110553,c_4015
1_425,2021-08-08 10:05:49.818974,s_72951,c_4946
0_1773,2021-03-17 05:10:01.777366,s_7441,c_572
0_1486,2022-02-14 23:43:49.273767,s_165258,c_321
1_551,2022-01-17 12:41:29.815706,s_151143,c_982
0_1121,2021-05-12 20:31:57.021583,s_33643,c_7406
0_1416,2021-03-31 01:43:43.805241,s_13783,c_2422
0_1801,2021-04-01 15:29:35.056984,s_14505,c_5846
0_1386,2021-04-07 03:57:04.996886,s_17089,c_2518
0_1140,2021-11-16 11:59:21.897391,s_120467,c_7344
0_2119,2022-02-15 20:58:00.081678,s_165727,c_8303
1_412,2021-11-23 21:15:24.213010,s_124050,c_4153
0_1450,2021-04-27 09:27:22.591843,s_26462,c_3749
0_1412,2021-10-13 19:36:20.548005,s_104314,c_7245
1_426,2021-11-05 03:22:48.471902,s_114915,c_4626
0_1061,2021-12-06 02:50:15.496266,s_130073,c_2624
1_601,2021-09-09 03:46:46.746648,s_87116,c_3389
1_383,2021-07-24 00:56:27.458116,s_66323,c_6156
1_388,2021-03-30 15:27:16.537320,s_13575,c_2911
0_1258,2021-07-20 03:01:46.761195,s_64648,c_4732
2_39,2021-11-30 22:09:54.266948,s_127506,c_2482
0_2208,2021-12-06 10:55:35.542787,s_130242,c_197
0_1428,2021-12-31 18:27:20.508657,s_143001,c_3534
2_37,2021-07-17 06:31:29.176650,s_63365,c_4720
0_478,2021-09-17 03:10:28.281997,s_91065,c_4270
2_79,2021-09-01 11:01:11.978915,s_83518,c_4958
0_1617,2021-11-27 05:47:12.057684,s_125713,c_641
0_1480,2021-03-06 16:18:43.902432,s_2642,c_1609
1_367,2021-06-17 18:24:51.109175,s_49985,c_3982
1_441,2021-07-08 18:13:03.080887,s_59631,c_4544
1_88,2021-04-10 07:31:19.126623,s_18528,c_5246
0_1977,2021-12-18 10:20:16.622740,s_136190,c_3454
1_425,2021-11-16 03:45:00.816091,s_120312,c_4424
0_1328,2021-12-11 20:12:32.300271,s_132935,c_6642
0_1268,2021-07-08 01:04:22.666683,s_59312,c_5978
0_1877,2021-10-08 19:57:08.279713,s_101944,c_2037
0_1513,2021-06-07 09:13:29.372967,s_45263,c_1667
1_444,2021-08-20 14:15:48.255118,s_78336,c_7023
1_396,2021-03-27 10:55:01.889350,s_12136,c_5201
0_1434,2021-11-05 19:43:10.852456,s_115236,c_7720
0_1124,2021-09-22 08:24:47.657864,s_93649,c_8510
0_1475,2021-12-08 11:24:42.249849,s_131241,c_6604
1_147,2021-05-07 08:52:36.221767,s_31076,c_8029
1_436,2021-12-19 23:04:37.229952,s_136950,c_2061
0_1443,2021-12-29 17:42:43.455081,s_141929,c_108
0_1391,2021-03-18 13:38:09.452543,s_8050,c_3020
1_589,2021-08-08 14:37:45.924775,s_73030,c_3646
0_1425,2021-04-29 22:22:20.918995,s_27657,c_5706
0_1548,2021-12-15 19:43:23.982103,s_134868,c_4661
0_1361,2021-05-04 04:26:09.735125,s_29619,c_7860
0_2270,2021-03-19 12:04:28.121277,s_8479,c_7946
0_1157,2022-02-15 03:17:56.350909,s_165337,c_2375
0_1526,2021-10-19 03:41:16.804301,s_106906,c_3453
0_1586,2021-03-14 23:13:51.057867,s_6422,c_6459
1_606,2021-12-16 04:19:23.360759,s_135075,c_5629
0_1357,2021-11-08 02:52:45.431671,s_116387,c_1063
1_366,2021-11-30 15:21:03.824783,s_127370,c_1389
0_1373,2021-10-13 14:14:52.425673,s_104208,c_3183
1_426,2021-12-25 15:16:34.436662,s_139843,c_3500
2_162,2022-02-16 02:50:22.030535,s_165847,c_4958
2_101,2022-02-23 08:07:52.810787,s_169536,c_883
1_417,2021-09-05 07:11:32.332698,s_85287,c_2809
0_1090,2021-09-01 10:18:16.009110,s_83522,c_7226
0_1614,2022-02-27 04:53:23.450853,s_171524,c_6501
0_1002,2021-11-15 10:40:16.068847,s_119958,c_2644
0_2219,2021-04-18 03:19:06.108593,s_22128,c_6714
0_1411,2021-09-29 12:14:36.062675,s_97405,c_4011
0_2233,2021-03-31 14:17:41.643274,s_14025,c_5636
1_311,2021-10-30 04:27:44.516913,s_112125,c_1666
1_475,2021-12-13 10:15:52.228682,s_133698,c_6316
0_2066,2021-05-12 14:50:07.627643,s_33532,c_1696
1_616,2022-01-02 09:27:19.621206,s_143801,c_4958
1_364,2021-06-21 07:09:10.744265,s_51639,c_2099
0_1160,2021-09-13 19:13:39.180481,s_89408,c_6622
0_1105,2021-08-06 02:33:48.853153,s_71937,c_8400
0_2043,2021-09-23 18:00:44.261525,s_94368,c_1609
1_363,2021-06-20 19:23:10.288608,s_51421,c_656
0_1073,2021-04-04 22:48:44.696816,s_16069,c_1077
1_498,2021-09-14 22:06:15.690928,s_89975,c_3011
1_251,2021-07-03 17:50:36.090027,s_57385,c_6031
0_2119,2021-06-04 23:53:03.432281,s_44161,c_5314
0_1147,2022-02-18 02:24:51.469194,s_166880,c_7319
1_435,2022-02-23 19:11:51.206326,s_169792,c_1193
1_468,2021-09-10 23:53:09.737372,s_88011,c_1532
1_493,2021-03-11 11:28:25.417744,s_4805,c_7845
2_156,2021-10-06 01:30:28.407723,s_100630,c_4144
0_1393,2021-07-09 07:01:56.217852,s_59885,c_5422
1_105,2021-08-26 11:55:18.818134,s_80916,c_550
0_2210,2021-04-15 02:34:36.267631,s_20724,c_880
1_312,2021-09-25 04:29:43.277569,s_95109,c_3347
0_2059,2022-01-02 14:27:33.075130,s_143897,c_5600
0_1383,2021-10-22 11:12:55.349756,s_108462,c_2538
1_582,2021-09-01 20:00:12.185617,s_83714,c_3675
0_1396,2021-09-19 20:27:28.759335,s_92416,c_6444
0_1421,2022-01-25 11:27:39.357012,s_154957,c_254
1_57,2021-11-29 19:21:14.447733,s_126945,c_7033
0_1476,2022-02-02 04:38:46.446955,s_158675,c_1491
1_488,2021-07-15 19:01:11.349916,s_62746,c_1105
0_2050,2021-12-30 15:16:13.279732,s_142392,c_8002
1_337,2022-01-16 05:19:37.569811,s_150494,c_3454
0_1431,2022-01-28 19:40:32.448724,s_156572,c_2538
1_286,2022-01-10 08:58:26.891829,s_147700,c_6864
0_1367,2021-03-05 23:21:32.022372,s_2309,c_1861
0_1033,2021-06-07 11:48:13.861394,s_45317,c_6863
0_1473,2021-12-22 23:07:33.513707,s_138467,c_4161
1_363,2021-09-11 21:28:00.224637,s_88465,c_6957
0_1528,2022-01-28 14:16:37.127688,s_156467,c_1414
0_1399,2021-04-23 21:26:38.232114,s_24767,c_1177
0_1357,2021-08-16 10:54:44.256191,s_76483,c_3904
0_1494,2021-06-26 08:20:05.792724,s_53994,c_1495
0_2077,2021-08-07 02:32:41.269568,s_72385,c_7257
0_1295,2021-12-23 13:18:17.850737,s_138777,c_5077
0_1121,2021-09-13 11:45:55.447515,s_89254,c_7507
1_407,2021-06-08 19:00:52.345585,s_45920,c_1993
1_426,2021-09-24 01:31:11.497276,s_94525,c_539
0_896,2021-11-09 06:57:11.182067,s_116951,c_7929
0_1599,2022-02-02 05:22:55.134409,s_158697,c_3163
0_1069,2021-04-07 18:38:33.429322,s_17374,c_10
0_1291,2021-03-01 18:57:41.763418,s_389,c_1381
1_437,2021-05-30 18:37:31.726762,s_41771,c_4953
2_43,2021-04-13 06:21:09.080469,s_19893,c_5298
0_1009,2021-12-08 14:59:49.158033,s_131324,c_3358
0_7,2021-11-28 12:45:15.606361,s_126333,c_2974
0_999,2021-12-09 06:13:18.357393,s_131634,c_6907
0_1426,2021-04-18 15:28:14.772160,s_22362,c_5152
0_1001,2021-03-18 21:49:15.496844,s_8200,c_2031
0_1673,2021-09-09 20:51:56.504337,s_87456,c_2917
1_250,2022-01-31 15:43:14.358434,s_157920,c_967
0_1079,2022-01-13 20:10:47.980123,s_149377,c_8455
0_1132,2021-03-15 22:06:49.227921,s_6831,c_3066
0_1745,2021-10-27 10:08:20.931177,s_110840,c_4027
0_1627,2021-04-22 23:43:10.977561,s_24348,c_1609
1_304,2021-06-29 02:27:23.288923,s_55307,c_800
0_1458,2021-09-07 10:13:10.284029,s_86286,c_6005
0_1546,2022-01-26 20:57:08.477904,s_155639,c_8292
0_2013,2021-10-14 23:39:48.159103,s_104856,c_1207
0_1548,2022-01-26 19:23:59.389025,s_155602,c_1609
0_1596,2021-03-17 13:22:58.735405,s_7583,c_7035
1_448,2021-08-09 02:52:34.771057,s_73245,c_2557
1_257,2021-08-03 02:35:42.647064,s_70656,c_4007
1_417,2021-05-08 03:29:19.152438,s_31463,c_295
0_1033,2021-07-10 21:55:38.830074,s_60585,c_1106
0_1836,2021-12-22 20:42:09.747400,s_138414,c_8188
1_434,2022-02-01 07:44:12.639935,s_158259,c_2667
0_1328,2022-01-13 05:28:46.686863,s_149076,c_5292
1_72,2021-07-12 12:06:02.646968,s_61264,c_6553
0_1104,2021-04-08 10:53:07.140994,s_17666,c_7208
0_1688,2021-04-28 14:08:06.807021,s_27000,c_5880
0_2092,2021-04-01 19:57:34.839746,s_14609,c_323
0_2234,2021-10-05 20:03:59.599742,s_100504,c_1236
0_1618,2021-10-22 08:28:49.422122,s_108409,c_1081
0_1140,2021-03-01 01:40:34.672723,s_38,c_1478
1_281,2021-08-01 13:00:15.399662,s_69959,c_4137
1_433,2021-12-10 18:35:11.084416,s_132404,c_178
1_488,2021-12-13 17:26:41.012709,s_133826,c_4824
0_1417,2021-03-23 05:52:34.812581,s_10230,c_3626
0_1036,2021-07-02 11:14:10.841691,s_56841,c_7961
0_1325,2021-12-16 10:36:37.020921,s_135189,c_1636
0_1230,2021-03-23 01:43:58.820136,s_10153,c_181
1_343,2021-08-18 09:06:26.397821,s_77354,c_3855
0_1166,2021-07-20 21:39:49.127102,s_64994,c_1066
0_2128,2021-08-08 04:18:55.587887,s_72830,c_1609
0_1631,2021-10-21 16:32:49.657171,s_108099,c_4449
0_1590,2021-06-06 23:58:13.994145,s_45100,c_527
0_1587,2021-12-11 08:41:44.974578,s_132692,c_5130
1_310,2021-08-27 11:02:44.524348,s_81332,c_235
0_1641,2021-05-23 02:33:35.180143,s_38227,c_8055
0_1559,2021-08-25 02:27:09.201572,s_80278,c_1579
1_385,2021-07-31 08:06:38.249655,s_69448,c_89
0_2111,2021-04-11 20:12:24.812746,s_19234,c_5760
0_1635,2021-08-22 12:32:30.785838,s_79177,c_6328
0_1261,2021-08-15 07:24:12.193803,s_75972,c_4810
1_352,2021-08-19 01:10:57.338063,s_77651,c_5355
1_640,2022-02-20 05:30:29.550979,s_167962,c_2844
0_1507,2021-11-28 01:02:25.648868,s_126094,c_6623
1_407,2021-07-22 19:33:44.348275,s_65787,c_2321
2_135,2022-02-10 06:12:42.518840,s_162795,c_4958
0_2069,2021-07-19 15:15:14.165403,s_64453,c_4760
0_2063,2022-02-09 06:53:15.550164,s_162317,c_6819
0_2150,2021-05-15 20:48:50.301849,s_34986,c_1609
0_1710,2022-02-14 05:14:37.941454,s_164874,c_8003
0_1723,2022-01-26 17:36:01.873423,s_155553,c_1405
0_1460,2021-10-16 01:38:26.190642,s_105386,c_6909
0_1104,2021-08-03 06:48:16.368148,s_70731,c_564
0_1796,2021-08-17 07:11:19.862175,s_76864,c_1636
0_1548,2021-10-21 23:41:28.222086,s_108239,c_6923
0_170,2021-05-02 02:57:47.987883,s_28678,c_3681
0_1590,2021-08-07 14:56:51.592884,s_72597,c_5408
1_407,2021-05-17 01:24:00.765044,s_35523,c_1825
1_369,2021-08-10 23:05:25.252863,s_74061,c_1502
1_436,2021-09-20 13:00:01.902030,s_92759,c_7768
1_318,2021-09-17 20:55:35.686783,s_91442,c_6922
0_1330,2021-04-22 06:28:46.480369,s_24016,c_3336
1_706,2021-04-13 09:11:54.849801,s_19950,c_1367
0_1091,2021-10-24 17:19:25.347361,s_109544,c_8374
0_2138,2022-02-01 13:00:28.037962,s_158355,c_267
1_396,2022-02-07 00:52:42.501612,s_161123,c_8483
1_8,2021-03-31 03:25:47.924475,s_13813,c_1028
0_1021,2021-08-17 21:12:30.993999,s_77135,c_1870
0_1397,2022-01-04 13:56:19.026618,s_144870,c_3347
1_305,2021-07-13 18:41:00.667953,s_61844,c_7652
0_1102,2021-05-15 12:21:22.459286,s_34830,c_2898
0_1367,2021-08-01 08:10:53.249632,s_69871,c_5291
0_1622,2021-09-08 05:44:44.663519,s_86677,c_8174
1_368,2021-05-11 17:04:01.160922,s_33099,c_5095
0_1471,2021-03-18 03:23:15.689492,s_7875,c_6834
0_2172,2021-10-12 09:02:09.532378,s_103631,c_6034
1_403,2021-11-05 10:41:53.533076,s_115070,c_7453
1_701,2021-07-22 03:18:44.202274,s_65507,c_3243
0_1677,2022-01-14 04:41:49.785879,s_149542,c_1511
0_1556,2022-01-02 01:10:06.622269,s_143636,c_2354
0_279,2021-03-12 21:48:13.873598,s_5484,c_651
1_56,2021-06-07 04:58:10.194674,s_45191,c_8254
0_1652,2021-05-08 19:25:23.306540,s_31782,c_6714
1_414,2021-07-12 11:38:02.256717,s_61260,c_6604
1_468,2021-08-09 20:12:21.360144,s_73558,c_3454
0_1157,2021-03-19 10:32:00.766855,s_8461,c_7784
0_1355,2021-10-12 16:34:01.425586,s_103788,c_1609
0_1798,2021-05-02 11:21:09.586174,s_28840,c_7511
2_208,2021-05-20 05:54:42.225641,s_36950,c_4252
0_1267,2021-07-18 21:55:43.273912,s_64150,c_179
1_413,2021-09-16 17:27:50.343842,s_90871,c_8073
0_1218,2021-07-20 15:22:05.475037,s_64884,c_6226
1_412,2022-02-27 06:18:01.131555,s_171544,c_421
0_1590,2021-03-26 04:21:38.608183,s_11580,c_1609
0_1306,2021-08-13 17:17:06.647008,s_75276,c_1937
0_1197,2021-07-21 21:05:18.376038,s_65406,c_3153
0_1531,2021-10-10 21:49:56.885796,s_102943,c_1609
0_1030,2021-12-04 17:47:19.729908,s_129390,c_3048
2_39,2021-04-30 08:12:35.938139,s_27859,c_1046
0_1968,2021-06-21 01:24:04.275090,s_51523,c_7071
1_392,2021-05-07 02:54:34.438568,s_30951,c_4474
0_1553,2021-12-26 20:46:09.459793,s_140490,c_1365
1_60,2022-01-29 03:17:06.319924,s_156730,c_5293
0_1330,2021-06-13 23:45:24.098314,s_48308,c_2189
0_1451,2021-12-15 18:19:58.925046,s_134857,c_6470
2_187,2021-04-25 16:00:19.018074,s_25625,c_1871
1_277,2021-09-26 06:38:26.309459,s_95703,c_7759
0_1516,2021-04-10 17:04:40.831194,s_18717,c_5610
0_2264,2021-04-30 19:05:05.905304,s_28062,c_7150
0_1621,2021-07-17 06:21:30.671812,s_63370,c_6050
0_1133,2021-06-12 11:18:14.485353,s_47586,c_3725
0_1158,2021-03-29 13:54:27.512669,s_13114,c_2271
0_1096,2021-04-18 10:50:03.463260,s_22268,c_290
0_1400,2021-05-31 19:33:40.291055,s_42231,c_2849
0_2005,2021-08-24 09:01:56.971758,s_79974,c_6806
1_425,2022-02-17 15:48:00.959757,s_166655,c_5907
0_1422,2021-10-29 12:50:37.641984,s_111801,c_3991
0_1002,2021-11-10 13:25:57.834781,s_117527,c_7207
1_456,2021-12-04 05:49:34.304958,s_129161,c_6003
1_369,2022-01-16 07:16:25.573812,s_150535,c_6834
2_140,2021-04-05 19:47:58.631058,s_16472,c_3969
0_1488,2021-06-28 12:23:39.110023,s_55022,c_7198
1_365,2021-12-27 17:59:01.420780,s_140930,c_902
0_1083,2021-09-06 05:31:02.605170,s_85728,c_6854
0_2085,2021-12-08 11:42:13.797833,s_131248,c_2694
0_1397,2021-06-18 03:15:05.532758,s_50147,c_2394
0_1430,2021-09-29 15:47:30.886881,s_97470,c_7917
